id,tag,type
1012790,Post-apocalyptic,T
1012790,Realistic,T
1012790,FPS,T
1012790,Exploration,T
1012790,Survival Horror,T
1012790,First-Person,T
1012790,Gun Customization,T
1012790,Simulation,T
1012790,Tactical,T
1012790,Physics,T
1012790,Violent,T
1012790,Action,T
1012790,Single-player,C
1012840,Adventure,T
1012840,Horror,T
1012840,Lovecraftian,T
1012840,Sci-fi,T
1012840,Space,T
1012840,First-Person,T
1012840,Survival,T
1012840,Mars,T
1012840,Psychological Horror,T
1012840,Singleplayer,T
1012840,Exploration,T
1012840,Atmospheric,T
1012840,Thriller,T
1012840,Puzzle,T
1012840,Science,T
1012840,Mystery,T
1012840,Psychological,T
1012840,Indie,T
1012840,Alternate History,T
1012840,Great Soundtrack,T
1012840,Single-player,C
1012840,Steam Achievements,C
1012840,Steam Trading Cards,C
1012840,Partial Controller Support,C
1012840,Steam Cloud,C
1012880,Strategy,T
1012880,Simulation,T
1012880,Casual,T
1012880,Survival,T
1012880,Adventure,T
1012880,Post-apocalyptic,T
1012880,Indie,T
1012880,Choices Matter,T
1012880,Singleplayer,T
1012880,Comedy,T
1012880,Funny,T
1012880,Choose Your Own Adventure,T
1012880,Dark Comedy,T
1012880,Difficult,T
1012880,Remake,T
1012880,Horror,T
1012880,Point & Click,T
1012880,Roguelite,T
1012880,Text-Based,T
1012880,Cartoon,T
1012880,Single-player,C
1012880,Steam Achievements,C
1012880,Full controller support,C
1012880,Steam Trading Cards,C
1012880,Steam Cloud,C
10130,Action,T
10130,FPS,T
10130,Time Manipulation,T
10130,Sci-fi,T
10130,Shooter,T
10130,First-Person,T
10130,Singleplayer,T
10130,Atmospheric,T
10130,Bullet Time,T
10130,Multiplayer,T
10130,Time Travel,T
10130,Classic,T
10130,Futuristic,T
10130,Gore,T
10130,Alternate History,T
10130,Single-player,C
1013300,Action,T
1013300,Casual,T
1013300,Indie,T
1013300,Single-player,C
1013300,Online PvP,C
1013300,Shared/Split Screen PvP,C
1013300,Online Co-op,C
1013300,Shared/Split Screen Co-op,C
1013300,Downloadable Content,C
1013300,Steam Achievements,C
1013300,Full controller support,C
1013300,Steam Cloud,C
1013750,Indie,T
1013750,Simulation,T
1013750,Adventure,T
1013750,Pixel Graphics,T
1013750,Single-player,C
1013750,Steam Achievements,C
1013750,Steam Trading Cards,C
1013750,Steam Cloud,C
1013870,Sexual Content,T
1013870,Nudity,T
1013870,RPG,T
1013870,Indie,T
1013870,Female Protagonist,T
1013870,RPGMaker,T
1013870,Anime,T
1013870,JRPG,T
1013870,Multiple Endings,T
1013870,Mature,T
1013870,Adventure,T
1013870,Hentai,T
1013870,Memes,T
1013870,Funny,T
1013870,Single-player,C
1013870,Steam Cloud,C
1013910,Action,T
1013910,Indie,T
1013910,RPG,T
1013910,Adventure,T
1013910,Open World,T
1013910,Action-Adventure,T
1013910,Action RPG,T
1013910,Fantasy,T
1013910,Singleplayer,T
1013910,Atmospheric,T
1013910,Dragons,T
1013910,Crafting,T
1013910,Story Rich,T
1013910,Platformer,T
1013910,Zombies,T
1013910,Single-player,C
1013910,Steam Achievements,C
1013910,Partial Controller Support,C
1013910,Steam Cloud,C
1014810,Word Game,T
1014810,Board Game,T
1014810,Multiplayer,T
1014810,Text-Based,T
1014810,Casual,T
1014810,Tabletop,T
1014810,Family Friendly,T
1014810,Spelling,T
1014810,Strategy,T
1014810,Time Management,T
1014810,4 Player Local,T
1014810,Local Multiplayer,T
1014810,Singleplayer,T
1014810,PvP,T
1014810,Indie,T
1014810,Crafting,T
1014810,3D,T
1014810,Puzzle Platformer,T
1014810,Wargame,T
1014810,Education,T
1014810,Single-player,C
1014810,Online PvP,C
1014810,Shared/Split Screen PvP,C
1014810,Steam Achievements,C
1014810,Stats,C
1014810,Steam Leaderboards,C
1014810,Remote Play Together,C
10150,Action,T
10150,Open World,T
10150,Gore,T
10150,Singleplayer,T
10150,Adventure,T
10150,Third Person,T
10150,Parkour,T
10150,Superhero,T
10150,Violent,T
10150,Zombies,T
10150,Hack and Slash,T
10150,Action-Adventure,T
10150,Sci-fi,T
10150,Sandbox,T
10150,Story Rich,T
10150,Stealth,T
10150,RPG,T
10150,Atmospheric,T
10150,Controller,T
10150,Horror,T
10150,Single-player,C
1015030,Action,T
1015030,RPG,T
1015030,Indie,T
1015030,Single-player,C
1015030,Online Co-op,C
1015030,Downloadable Content,C
1015030,Steam Achievements,C
1015030,Steam Trading Cards,C
1015030,Steam Workshop,C
1015030,Partial Controller Support,C
1015030,Steam Cloud,C
1015030,Includes level editor,C
1015050,Action,T
1015050,Adventure,T
1015050,Indie,T
1015050,Casual,T
1015050,Anime,T
1015050,Platformer,T
1015050,Side Scroller,T
1015050,Exploration,T
1015050,Metroidvania,T
1015050,Female Protagonist,T
1015050,Single-player,C
1015050,Downloadable Content,C
1015050,Steam Achievements,C
1015050,Full controller support,C
1015050,Steam Trading Cards,C
1015050,Steam Cloud,C
1015050,Steam Leaderboards,C
1015160,Simulation,T
1015160,Automobile Sim,T
1015160,Indie,T
1015160,Open World,T
1015160,Driving,T
1015160,Realistic,T
1015160,Singleplayer,T
1015160,Relaxing,T
1015160,Management,T
1015160,Exploration,T
1015160,First-Person,T
1015160,Economy,T
1015160,Casual,T
1015160,Single-player,C
1015160,Downloadable Content,C
1015160,Steam Achievements,C
1015160,Steam Trading Cards,C
1015160,Steam Workshop,C
1015160,Partial Controller Support,C
1015160,Steam Cloud,C
1015160,Includes level editor,C
1015480,Simulation,T
1015480,Early Access,T
1015480,VR,T
1015480,Music,T
1015480,Rhythm,T
1015480,Singleplayer,T
1015480,Arcade,T
1015480,Indie,T
1015480,Single-player,C
1015500,Sports,T
1015500,Simulation,T
1015500,Fighting,T
1015500,Multiplayer,T
1015500,Wrestling,T
1015500,Character Customization,T
1015500,Single-player,C
1015500,Shared/Split Screen Co-op,C
1015500,Steam Achievements,C
1015500,Full controller support,C
1015500,Steam Cloud,C
1015500,Remote Play on Phone,C
1015500,Remote Play on Tablet,C
1015500,Remote Play on TV,C
1015500,Remote Play Together,C
1015500,Violence,R
1015500,In-Game Purchases,R
1015610,Massively Multiplayer,T
1015610,Action,T
1015610,Battle Royale,T
1015610,VR,T
1015610,Early Access,T
1015610,MOBA,T
1015610,Violent,T
1015610,Gore,T
1015610,Single-player,C
1015610,MMO,C
1015610,Online PvP,C
1015610,Online Co-op,C
1015610,Cross-Platform Multiplayer,C
1015770,RPG,T
1015770,Indie,T
1015770,Nudity,T
1015770,Sexual Content,T
1015770,RPGMaker,T
1015770,Female Protagonist,T
1015770,JRPG,T
1015770,Anime,T
1015770,Multiple Endings,T
1015770,Adventure,T
1015770,Memes,T
1015770,Single-player,C
1015770,Steam Cloud,C
1015790,RPG,T
1015790,Indie,T
1015790,Sexual Content,T
1015790,Anime,T
1015790,Multiple Endings,T
1015790,JRPG,T
1015790,RPGMaker,T
1015790,Memes,T
1015790,Nudity,T
1015790,Female Protagonist,T
1015790,Single-player,C
1015790,Steam Cloud,C
1015800,Indie,T
1015800,RPG,T
1015800,Nudity,T
1015800,Sexual Content,T
1015800,Female Protagonist,T
1015800,RPGMaker,T
1015800,JRPG,T
1015800,Anime,T
1015800,Multiple Endings,T
1015800,Funny,T
1015800,Memes,T
1015800,Single-player,C
1015800,Steam Cloud,C
1015880,Simulation,T
1015880,Single-player,C
1015880,Cross-Platform Multiplayer,C
1015880,Downloadable Content,C
1015880,Steam Achievements,C
1015880,Full controller support,C
1015880,Steam Trading Cards,C
1015880,Steam Cloud,C
1015890,Relaxing,T
1015890,Atmospheric,T
1015890,Fantasy,T
1015890,3D Platformer,T
1015890,Anime,T
1015890,Cute,T
1015890,Action,T
1015890,Adventure,T
1015890,Action-Adventure,T
1015890,Colorful,T
1015890,Exploration,T
1015890,Indie,T
1015890,3D,T
1015890,Singleplayer,T
1015890,Hidden Object,T
1015890,Female Protagonist,T
1015890,Casual,T
1015890,Puzzle,T
1015890,Runner,T
1015890,Third Person,T
1015890,Single-player,C
1015890,Steam Achievements,C
1015890,Full controller support,C
1015890,Steam Cloud,C
1015940,Adventure,T
1015940,Indie,T
1015940,2D,T
1015940,Story Rich,T
1015940,Singleplayer,T
1015940,Atmospheric,T
1015940,Hand-drawn,T
1015940,Surreal,T
1015940,Stylized,T
1015940,Exploration,T
1015940,Female Protagonist,T
1015940,Colorful,T
1015940,Mystery,T
1015940,Funny,T
1015940,Great Soundtrack,T
1015940,Single-player,C
1015940,Steam Achievements,C
1015940,Full controller support,C
1016080,Simulation,T
1016080,Strategy,T
1016080,Single-player,C
1016080,Online PvP,C
1016080,Downloadable Content,C
1016080,Violence,R
1016120,Sports,T
1016120,Simulation,T
1016120,Local Multiplayer,T
1016120,Golf,T
1016120,Turn-Based,T
1016120,Character Customization,T
1016120,Single-player,C
1016120,Online PvP,C
1016120,Shared/Split Screen PvP,C
1016120,Online Co-op,C
1016120,Shared/Split Screen Co-op,C
1016120,Steam Achievements,C
1016120,Full controller support,C
1016120,In-App Purchases,C
1016120,Steam Turn Notifications,C
1016120,Includes level editor,C
1016120,Remote Play on Tablet,C
1016120,Remote Play on TV,C
1016120,Remote Play Together,C
1016600,Difficult,T
1016600,Action Roguelike,T
1016600,Action,T
1016600,Top-Down,T
1016600,Adventure,T
1016600,Female Protagonist,T
1016600,Roguelite,T
1016600,Indie,T
1016600,Singleplayer,T
1016600,Hack and Slash,T
1016600,Roguelike,T
1016600,Procedural Generation,T
1016600,Dark Fantasy,T
1016600,2D,T
1016600,Souls-like,T
1016600,Violent,T
1016600,Gore,T
1016600,Anime,T
1016600,Early Access,T
1016600,Sexual Content,T
1016600,Single-player,C
1016600,Steam Achievements,C
1016600,Full controller support,C
1016600,Steam Cloud,C
1016600,Remote Play on TV,C
1016770,Detective,T
1016770,Noir,T
1016770,Crime,T
1016770,Choices Matter,T
1016770,Story Rich,T
1016770,Psychological,T
1016770,Political,T
1016770,Dark,T
1016770,Singleplayer,T
1016770,Psychological Horror,T
1016770,Atmospheric,T
1016770,Realistic,T
1016770,Management,T
1016770,Mature,T
1016770,Political Sim,T
1016770,Visual Novel,T
1016770,Single-player,C
1016770,Steam Achievements,C
1016770,Full controller support,C
1016770,Steam Cloud,C
1016790,Indie,T
1016790,Action,T
1016790,Adventure,T
1016790,Western,T
1016790,Action Roguelike,T
1016790,Roguelike,T
1016790,Twin Stick Shooter,T
1016790,Top-Down Shooter,T
1016790,Shooter,T
1016790,Singleplayer,T
1016790,Top-Down,T
1016790,Dark Comedy,T
1016790,Addictive,T
1016790,Procedural Generation,T
1016790,Fast-Paced,T
1016790,Difficult,T
1016790,Atmospheric,T
1016790,Replay Value,T
1016790,Roguelite,T
1016790,Survival,T
1016790,Single-player,C
1016790,Steam Achievements,C
1016790,Partial Controller Support,C
1016790,Steam Cloud,C
1016790,Fear,R
1016790,Moderate Violence,R
1016800,RPG,T
1016800,Horror,T
1016800,Survival,T
1016800,Post-apocalyptic,T
1016800,Adventure,T
1016800,Atmospheric,T
1016800,Exploration,T
1016800,Survival Horror,T
1016800,Simulation,T
1016800,Singleplayer,T
1016800,First-Person,T
1016800,Sci-fi,T
1016800,Base Building,T
1016800,Stealth,T
1016800,Action-Adventure,T
1016800,Crafting,T
1016800,Realistic,T
1016800,Nonlinear,T
1016800,Supernatural,T
1016800,Indie,T
1016800,Single-player,C
1016800,Steam Achievements,C
1016800,Full controller support,C
1016800,Steam Trading Cards,C
1016800,Steam Cloud,C
1016800,Remote Play on TV,C
1016800,Extreme Violence ,R
1016800,Strong Language,R
1016870,Massively Multiplayer,T
1016870,RPG,T
1016870,MMORPG,T
1016870,Fantasy,T
1016870,Great Soundtrack,T
1016870,Open World,T
1016870,Story Rich,T
1016870,JRPG,T
1016870,Anime,T
1016870,Multiplayer,T
1016870,Character Customization,T
1016870,Single-player,C
1016870,MMO,C
1016870,Online PvP,C
1016870,Online Co-op,C
1016870,Cross-Platform Multiplayer,C
1016870,Downloadable Content,C
1016870,Partial Controller Support,C
1016870,Violence,R
1016870,Drugs,R
1016870,Online Gameplay,R
1016920,Open World Survival Craft,T
1016920,Casual,T
1016920,Multiplayer,T
1016920,Co-op,T
1016920,Action,T
1016920,Local Co-Op,T
1016920,Online Co-Op,T
1016920,Trains,T
1016920,Local Multiplayer,T
1016920,Procedural Generation,T
1016920,Indie,T
1016920,Funny,T
1016920,4 Player Local,T
1016920,Voxel,T
1016920,Family Friendly,T
1016920,Survival,T
1016920,Isometric,T
1016920,Controller,T
1016920,Competitive,T
1016920,Cute,T
1016920,Single-player,C
1016920,Online PvP,C
1016920,Shared/Split Screen PvP,C
1016920,Online Co-op,C
1016920,Shared/Split Screen Co-op,C
1016920,Cross-Platform Multiplayer,C
1016920,Steam Achievements,C
1016920,Full controller support,C
1016920,Steam Trading Cards,C
1016920,Steam Leaderboards,C
1016920,Remote Play on Phone,C
1016920,Remote Play on Tablet,C
1016920,Remote Play on TV,C
1016920,Remote Play Together,C
1016960,RPG,T
1016960,Adventure,T
1016960,Anime,T
1016960,Action,T
1016960,JRPG,T
1016960,Female Protagonist,T
1016960,Cute,T
1016960,2D,T
1016960,Side Scroller,T
1016960,Platformer,T
1016960,Turn-Based Combat,T
1016960,Singleplayer,T
1016960,Sexual Content,T
1016960,Nudity,T
1016960,Comedy,T
1016960,2D Platformer,T
1016960,Single-player,C
1016960,Steam Achievements,C
1016960,Full controller support,C
1016960,Steam Trading Cards,C
1016960,Steam Cloud,C
1016960,Remote Play on Phone,C
1016960,Remote Play on Tablet,C
1016960,Remote Play on TV,C
1017030,Adventure,T
1017030,Indie,T
1017030,Action,T
1017030,RPG,T
1017030,Horror,T
1017030,Single-player,C
1017030,Downloadable Content,C
1017030,Steam Achievements,C
1017030,Captions available,C
1017030,Steam Cloud,C
1017180,Automobile Sim,T
1017180,Open World,T
1017180,Driving,T
1017180,Post-apocalyptic,T
1017180,Survival,T
1017180,Singleplayer,T
1017180,Exploration,T
1017180,Early Access,T
1017180,First-Person,T
1017180,Adventure,T
1017180,Simulation,T
1017180,Indie,T
1017180,Realistic,T
1017180,Horror,T
1017180,Action,T
1017180,Racing,T
1017180,Sexual Content,T
1017180,FPS,T
1017180,Shooter,T
1017180,Colorful,T
1017180,Single-player,C
1017180,Remote Play Together,C
1017220,Simulation,T
1017220,Single-player,C
1017220,Downloadable Content,C
1017220,Steam Achievements,C
1017220,Includes level editor,C
1017510,Action,T
1017510,Indie,T
1017510,Casual,T
1017510,Single-player,C
1017510,Online PvP,C
1017510,Shared/Split Screen PvP,C
1017510,Online Co-op,C
1017510,Shared/Split Screen Co-op,C
1017510,Downloadable Content,C
1017510,Steam Achievements,C
1017510,Full controller support,C
1017510,Steam Cloud,C
1017900,Strategy,T
1017900,RTS,T
1017900,City Builder,T
1017900,Multiplayer,T
1017900,Base Building,T
1017900,Singleplayer,T
1017900,Historical,T
1017900,Classic,T
1017900,Remake,T
1017900,Medieval,T
1017900,Story Rich,T
1017900,Great Soundtrack,T
1017900,Real-Time,T
1017900,Co-op,T
1017900,Action,T
1017900,Single-player,C
1017900,Online PvP,C
1017900,LAN PvP,C
1017900,Cross-Platform Multiplayer,C
1017900,Steam Achievements,C
1017900,Steam Trading Cards,C
1017900,Steam Cloud,C
1017900,Includes level editor,C
1017900,Violence,R
1017900,Bad Language,R
10180,Action,T
10180,FPS,T
10180,Multiplayer,T
10180,Shooter,T
10180,First-Person,T
10180,Singleplayer,T
10180,War,T
10180,Military,T
10180,Co-op,T
10180,Online Co-Op,T
10180,PvP,T
10180,Great Soundtrack,T
10180,Story Rich,T
10180,Atmospheric,T
10180,Adventure,T
10180,Tactical,T
10180,Linear,T
10180,Strategy,T
10180,Moddable,T
10180,Controller,T
10180,Single-player,C
10180,Steam Achievements,C
10180,Steam Cloud,C
10180,Valve Anti-Cheat enabled,C
1018010,Action,T
1018010,Adventure,T
1018010,RPG,T
1018010,Classic,T
1018010,Platformer,T
1018010,Metroidvania,T
1018010,Retro,T
1018010,2D,T
1018010,Simulation,T
1018010,Vampire,T
1018010,Side Scroller,T
1018010,Great Soundtrack,T
1018010,Singleplayer,T
1018010,Difficult,T
1018010,Horror,T
1018010,Pixel Graphics,T
1018010,Sports,T
1018010,1980s,T
1018010,Atmospheric,T
1018010,Gothic,T
1018010,Single-player,C
1018010,Partial Controller Support,C
1018010,Violence,R
1018020,Action,T
1018020,2D,T
1018020,Side Scroller,T
1018020,Classic,T
1018020,Platformer,T
1018020,Retro,T
1018020,Difficult,T
1018020,Shooter,T
1018020,Local Co-Op,T
1018020,Arcade,T
1018020,Singleplayer,T
1018020,Co-op,T
1018020,Single-player,C
1018020,Shared/Split Screen PvP,C
1018020,Steam Achievements,C
1018020,Partial Controller Support,C
1018020,Remote Play Together,C
1018020,Violence,R
1018800,Early Access,T
1018800,Exploration,T
1018800,Sandbox,T
1018800,Physics,T
1018800,Third Person,T
1018800,Cute,T
1018800,Parody,T
1018800,Funny,T
1018800,Surreal,T
1018800,Horses,T
1018800,Open World,T
1018800,Action,T
1018800,Casual,T
1018800,Simulation,T
1018800,Fantasy,T
1018800,Comedy,T
1018800,Adventure,T
1018800,Memes,T
1018800,Singleplayer,T
1018800,Destruction,T
1018800,Single-player,C
1018800,Partial Controller Support,C
1018800,Steam Cloud,C
1018830,Tower Defense,T
1018830,Strategy,T
1018830,Indie,T
1018830,Multiplayer,T
1018830,RTS,T
1018830,Fantasy,T
1018830,Co-op,T
1018830,Competitive,T
1018830,PvP,T
1018830,PvE,T
1018830,Team-Based,T
1018830,Online Co-Op,T
1018830,Singleplayer,T
1018830,3D,T
1018830,Real Time Tactics,T
1018830,Magic,T
1018830,Tactical,T
1018830,Score Attack,T
1018830,Character Customization,T
1018830,Building,T
1018830,Single-player,C
1018830,Online PvP,C
1018830,Online Co-op,C
1018830,Steam Achievements,C
1018830,Steam Cloud,C
1018830,Stats,C
1018830,Steam Leaderboards,C
1018850,Puzzle,T
1018850,Point & Click,T
1018850,2D,T
1018850,Cute,T
1018850,First-Person,T
1018850,3D,T
1018850,Funny,T
1018850,Horror,T
1018850,LGBTQ+,T
1018850,Psychological Horror,T
1018850,Surreal,T
1018850,Story Rich,T
1018850,Hand-drawn,T
1018850,Conversation,T
1018850,FMV,T
1018850,Linear,T
1018850,Multiple Endings,T
1018850,Casual,T
1018850,Comedy,T
1018850,Cartoony,T
1018850,Single-player,C
1018850,Steam Achievements,C
1018850,Steam Trading Cards,C
1018850,Captions available,C
1018850,Steam Cloud,C
1019310,Cyberpunk,T
1019310,Point & Click,T
1019310,Dystopian,T
1019310,Old School,T
1019310,1990's,T
1019310,Pixel Graphics,T
1019310,2D,T
1019310,Third Person,T
1019310,Atmospheric,T
1019310,Story Rich,T
1019310,Singleplayer,T
1019310,Retro,T
1019310,Indie,T
1019310,Sci-fi,T
1019310,Puzzle,T
1019310,Futuristic,T
1019310,Thriller,T
1019310,Mystery,T
1019310,Transhumanism,T
1019310,Adventure,T
1019310,Single-player,C
1019310,Steam Achievements,C
1019310,Full controller support,C
1019310,Steam Cloud,C
1019310,Remote Play on Phone,C
1019310,Remote Play on Tablet,C
1019450,Simulation,T
1019450,Dating Sim,T
1019450,Intentionally Awkward Controls,T
1019450,Comedy,T
1019450,Funny,T
1019450,Physics,T
1019450,First-Person,T
1019450,Single-player,C
1019450,Steam Achievements,C
1019450,Partial Controller Support,C
1019550,Simulation,T
1019550,Action,T
1019550,Indie,T
1019550,VR,T
1019550,Crime,T
1019550,Stealth,T
1019550,Open World,T
1019550,Singleplayer,T
1019550,Exploration,T
1019550,First-Person,T
1019550,Sandbox,T
1019550,Walking Simulator,T
1019550,Story Rich,T
1019550,Realistic,T
1019550,Funny,T
1019550,Heist,T
1019550,Adventure,T
1019550,Driving,T
1019550,Early Access,T
1019550,Crafting,T
1019550,Single-player,C
1019550,Steam Achievements,C
1019920,Action,T
1019920,Strategy,T
1019920,Anime,T
1019920,Tower Defense,T
1019920,Faith,T
1019920,Co-op,T
1019920,Female Protagonist,T
1019920,Singleplayer,T
1019920,Bullet Hell,T
1019920,Cute,T
1019920,Fantasy,T
1019920,Online Co-Op,T
1019920,Multiplayer,T
1019920,Indie,T
1019920,Single-player,C
1019920,Online PvP,C
1019920,Online Co-op,C
1019920,Steam Achievements,C
1019920,Partial Controller Support,C
1019920,Steam Cloud,C
1019930,Action,T
1019930,Adventure,T
1019930,RPG,T
1019930,Indie,T
1019930,Horror,T
1019930,Single-player,C
1019930,Downloadable Content,C
1019930,Steam Achievements,C
1019930,Captions available,C
1019930,Steam Cloud,C
1019931,Adventure,T
1019931,Action,T
1019931,Indie,T
1019931,RPG,T
1019931,Horror,T
1019931,Singleplayer,T
1019931,First-Person,T
1019931,Survival Horror,T
1019931,Difficult,T
1019931,Runner,T
1019931,Psychological Horror,T
1019931,Dark,T
1019931,Single-player,C
1019931,Downloadable Content,C
1019931,Steam Achievements,C
1019931,Captions available,C
1020030,Indie,T
1020030,Violent,T
1020030,Adventure,T
1020030,Casual,T
1020030,Visual Novel,T
1020030,Gore,T
1020030,Sexual Content,T
