id,name
3678,DryGin Studios
3679,CookieByte Entertainment
3680,Atorcoppe Games
3681,YummyYummyTummy
3682,Aleksandar Kuzmanovic Games Inc.
3683,Levall Games AB
3684,Bevan McKechnie
3685,White Wizard Games
3686,Brilliant Game Studios
3687,Pavo Studio
3688,"YGGDRAZIL GROUP CO.,LTD"
3689,Event Horizon
3690,KYE Creations
3691,Forthright Entertainment
3692,Cold Beam Games
3693,Pumpkin Interactive
3694,Appeal
3695,"mtb design works, inc."
3696,Stonebrick Studios UG
3697,505Games
3698,onebitbeyond
3699,Sick Puppies
3700,Thomson Interactive
3701,Supergonk
3702,Fluxscopic Ltd.
3703,Vile Monarch
3704,Piece of Cake studios
3705,Tuque Games
3706,Wizards of the Coast
3707,EQ Studios
3708,Ink Stains Games
3709,FURYU Corporation
3710,Power Struggle Games
3711,"Tozai Games, Inc."
3712,Cradle Games
3713,Robot Riot UG (haftungsbeschränkt)
3714,Impact Gameworks
3715,Zetsubou
3716,Paul Helman
3717,Leppsoft
3718,WarpFrog
3719,Triternion
3720,BusTrainz
3721,BEHEMUTT
3722,AMAX Interactive
3723,historia Inc
3724,AMG GAMES
3725,Uber Entertainment
3726,Perun Creative
3727,REALITEER Corp.
3728,Nkt Studio
3729,Darril Arts
3730,Falcon Development
3731,Cheerdealers
3732,Ovosonico
3733,HOF Studios
3734,Enhance
3735,SteelRaven7
3736,PeDePe GbR
3737,BlackTale Games
3738,Salmi Games
3739,thatgamecompany
3740,Vanimals
3741,Skystone Games Inc.
3742,frecle
3743,Levity Play
3744,The Drone Racing League
3745,FitXR
3746,Skonec Entertainment
3747,Orbx
3748,KAGAMI WORKS
3749,Jacob Mann
3750,onecon
3751,tri-Ace
3752,"BadFly Interactive, a.s."
3753,App Holdings
3754,Mega Crit Games
3755,Ivory Tower
3756,Warner Bros. Interactive
3757,Corroding Games
3758,Redbeet Interactive
3759,Kanda Technologies
3760,Kanda Technologies Inc.
3761,A44
3762,Team Jolly Roger
3763,Crasleen Games
3764,Cleveland Mark Blakemore
3765,Golden Era Games
3766,Nimble Giant Entertainment
3767,Humble Grove
3768,Juggler Games
3769,"Massive Damage, Inc."
3770,ASA Studio
3771,Hitbox Team
3772,Lumbernauts
3773,Spacewave Software
3774,Midnight Games EIRL
3775,Team Grybanser Fox
3776,Game Grumps
3777,Oliver Keppelmüller
3778,Thorium
3779,Kucing Rembes
3780,Skeleboom Project
3781,Artisano
3782,KeroQ
3783,Rolling Glory Jam
3784,Psilocybe Games
3785,Fictiorama Studios
3786,Scolaro Games
3787,Huw Millward
3788,Andrii Vintsevych
3789,Second Order
3790,Team Arcana
3791,"Iocane Games, LLC"
3792,U-Secret Studio
3793,BKOM Studios
3794,SuperSixStudios
3795,Hen Wen Studio
3796,Ant.Karlov
3797,Lighthouse Games Studio
3798,Rava Games
3799,nDreams / Near Light
3800,nDreams 
3801,startgrid
3802,Inexplicable Games
3803,The Snarktopus
3804,Uncasual Games
3805,Borne Games
3806,Crystice Softworks
3807,VertexBreakers
3808,Rootless Studio
3809,Tiny Bull Studios
3810,HL-Galgame
3811,RUHRSOURCE GmbH
3812,"Rockwell Studios, LLC"
3813,Moonray Studios
3814,Big Way Games
3815,Big Kitty Games
3816,Dapper Penguin Studios
3817,Nearga
3818,VirusSea
3819,Rebelia Games
3820,Sacada
3821,Squeaky Wheel Studio Inc
3822,Indefatigable
3823,IK Interactive
3824,Neuronality
3825,Trebuchet
3826,Catobyte
3827,Catobyte Ltd
3828,Silver Spook Games
3829,Real Welders
3830,Quicksilver Software
3831,Landfall West
3832,Love in Space
3833,Propulsion Games
3834,White Noise Games
3835,Proton Studio Inc
3836,Another Yeti
3837,Fourfold Games
3838,"Monochrome, Inc"
3839,Total Mayhem Games
3840,Symmetric Games
3841,Creative Rail
3842,UMEO Studios
3843,Orchid Games
3844,SoulGame Studio
3845,Pyro Studios
3846,Gameclaw Studio
3847,Monkey Moon
3848,Pixelnicks
3849,J. King-Spooner
3850,erm...	
3851,RageSquid
3852,Deimos Games
3853,INTO GAMES
3854,JCP Games Studio
3855,doorfortyfour
3856,Byterunners Game Studio
3857,Nomada Studio
3858,Origin8 Technologies Ltd.
3859,David Walters
3860,UGRA-Media
3861,DigiPotato Studio
3862,MIROWIN
3863,Progorion
3864,Picklefeet Games
3865,Eidos Interactive
3866,Cherrymochi
3867,Unknown Origin Games Inc
3868,Hendrik Felix Pohl
3869,Plausible Concept
3870,Epic LLama
3871,IO Interactive A/S
3872,Firecast Studio
3873,Polymorph Games
3874,Ion Storm
3875,"BigBox VR, Inc."
3876,AurumDust
3877,Caustic Reality
3878,OtherSide Entertainment
3879,RyseUp Studios
3880,Outerdawn
3881,4Bit Games
3882,RLR Training Inc
3883,"Marvelous, Inc."
3884,Liquid Donkey Games
3885,Cosmo D
3886,Graybeard Games
3887,Joel Kivelä
3888,Valsar
3889,Snowhound Games
3890,Sparks Games
3891,Attu Games
3892,800 North and Digital Ranch
3893,Stumpy🐙Squid
3894,Helmi Bastami
3895,Ben Esposito
3896,Funomena
3897,Terry Cavanagh
3898,SP Digital Arts Inc.
3899,橘子班
3900,EasyGameStation
3901,Carpe Fulgur LLC
3902,Masterbrain Bytes
3903,Nitrous Butterfly
3904,Rock VR
3905,suxamethonium
3906,HZ3 Software
3907,Ghostbutter
3908,Black Forest Games
3909,George Batchelor
3910,Kasey Ozymy
3911,Crypton Future Media
3912,Fallen Planet Studios
3913,Halycon Media 
3914,Jan Jileček
3915,"APLUS Co., Ltd"
3916,Airship Syndicate
3917,Megagon Industries
3918,Moonfire Entertainment
3919,Radiation Blue
3920,深爪貴族
3921,"ILINX, Inc."
3922,Lose
3923,"Samantha ""Avanya"" Woods"
3924,Camel 101
3925,Eastshade Studios
3926,Favorite
3927,Vifth Floor
3928,Mi-Clos Studio
3929,Tactic Studios Inc.
3930,Storybird Games
3931,Stunlock Studios
3932,The Wandering Ben
3933,Hibernian Workshop
3934,"IllFonic, LLC"
3935,Borrowed Light Studios
3936,teamcoil
3937,"Sastrei Studios, LLC"
3938,Emberstone Interactive
3939,Nadeo
3940,Hidden Fields
3941,Glass Heart Games
3942,Bouncyrock Entertainment
3943,Source Studio
3944,Source Technology
3945,Candymakers
3946,Grid Sage Games
3947,MATCHB
3948,FirePoint
3949,com8com1 Software
3950,Sharecare Reality Lab
3951,"Sharecare, Inc."
3952,Big Sir Games
3953,Route 59
3954,Fuming
3955,Karl Flodin
3956,SquarePlay Games
3957,Portal Studios
3958,Binogure Studio
3959,Isolated Games
3960,Anarkis Gaming
3961,373vFS Greg
3962,Nodding Heads Games
3963,Vicarious Visions
3964,Martin Ivanov
3965,Voxel Tycoon
3966,SpaceCan
3967,Super Icon Ltd
3968,Konstructors
3969,Hook Games
3970,Harpoon Games
3971,PanicBarn
3972,"IllFonic, LLC."
3973,Sixteen Tons Entertainment
3974,Feral Cat Den
3975,墨鱼玩游戏
3976,Periscope Games
3977,Hempuli Oy
3978,Uri Games
3979,Polyslash
3980,Inertia Game Studios
3981, Inertia Game Studios
3982,RedRuins Softworks
3983,Sobaka Studio
3984,Simon Fredholm
3985,Kinetic Games
3986,GIGA
3987,VRESKI
3988,Cairn4
3989,Jesse Makkonen
3990,"CAPCOM CO., LTD"
3991,TAITO CORP.
3992,Fossil Games
3993,Hound Picked Games
3994,Exe Create Inc.
3995,calme
3996,Metanaut
3997,RocketPunch Games
3998,TARO
3999,Angry Demon Studio
4000,Interactive Stone
4001,Cypron Interactive
4002,Cypronia
4003,Big Fat Simulations Inc.
4004,Kaj Forell Video Game Brand
4005,Lapioware
4006,Breaking Walls
4007,Silky's Plus Wasabi
4008,Flyover Games
4009,HopFrog
4010,SUPERSCARYSNAKES
4011,Dinamic Games
4012,FX Interactive
4013,TEAM HORAY
4014,Saibot Studios
4015,Giant Enemy Crab
4016,Erebus
4017,Gaugepunk Games
4018,Redwood
4019,"GANBARION Co., Ltd."
4020,btf
4021,Shedworks
4022,Bird Bath Games
4023,Dynamic Media Triad
4024,Digital Tribe
4025,Meta Interaction
4026,CGE Digital
4027,PixelCount Studios
4028,Farbs
4029,Jannik Nickel
4030,Hydra Games S.A.
4031,Warpzone Studios
4032,PopTop
4033,Snowcastle Games
4034,Guanpeng Chen
4035,Grundislav Games
4036,Rejected Games
4037,Evil Bite
4038,Graceful Decay
4039,Dan Smith Studios
4040,Worldwalker Games LLC
4041,Sabotage
4042,Auroch Digital
4043,Bigmoon Entertainment
4044,JustUsGameLab
4045,Wazen
4046,"Joon, Pol, Muutsch, Char & Torfi"
4047,Noodlecake
4048,Snap Finger Click
4049,TapBlaze
4050,Picorinne Soft
4051,Fat Gem
4052,Dali Games
4053,Russ Beuker
4054,Tetherscript Technology Corporation
4055,ArtVostok
4056,Spoon Network
4057,yevhen8
4058,KK Game Studio
4059,Kremlingames
4060,Sandstorm Studios Inc.
4061,Pilgway
4062,Sokaikan ltd
4063,No Gravity Games
4064,L&L Technology
4065,Cultic Games
4066,Galactic Gaming Guild
4067,Whippering
4068,Captain Games
4069,Monad Rock
4070,Flaming Fowl Studios
4071,Magic Design Studios
4072,LW.C
4073,Koksny.com
4074,3Division
4075,OutOfTune
4076,Crenetic
4077,Agate
4078,Wildlak
4079,Joshua Chen
4080,Studio GPBeta
4081,Emilios Manolidis
4082,Heliocentric Studios
4083,WindThunder Studio
4084,Skywalker HK
4085,Lost Tower Games
4086,Studio Nanafushi
4087,Veyeral Games
4088,The Hidden Levels
4089,Not Yet
4090,Other Tales Interactive
4091,Another Story
4092,Orfeas Game Studio
4093,AmberDrop
4094,Nupixo Games
4095,Illusion Ray Studio
4096,The Web Production
4097,USM
4098,A2A Simulations
4099,Queen Bee Games
4100,Chance Agency
4101,eSail Ltd.
4102,Corbie Games
4103,LEVEL-5
4104,Red Vibe Studio
4105,Myou Software
4106,maJAJa
4107,Night-time Sheep
4108,PunkPirates
4109,Tatamibeya 畳部屋
4110,Sam
4111,Legend Studio
4112,SMILE
4113,Tlön Industries
4114,Evil Twin Artworks
4115,Doble Punch Games
4116,Lilou Studio
4117,Moondrop
4118,Kindred Games
4119,Five Mind Creations
4120,ChaosForge
4121,NC Studio
4122,Ubisoft Quebec
4123,moi rai games
4124,FromSoftware
4125,Activision (Excluding Japan and Asia)
4126,CO5MONAUT
4127,DragonSnow
4128,Alien Pixel Studios
4129,Creepy Jar
4130,Mash Games
4131,Inu to Neko
4132,Starship Studio
4133,Namo Gamo
4134,Paper Cult
4135,Pajama Llama Games
4136,Glitch Pitch
4137,Artalasky
4138,HexGameStudio
4139,Proud Dinosaurs
4140,Orsam Information Technologies
4141,Magnus Games Studio
4142,Wonderscope
4143,The Meta
4144,Chump Squad
4145,Spytihněv
4146,Maciej Kuzianik
4147,E.N.Nach
4148,Kinemotik Studios
4149,Andromeda Entertainment
4150,Palm Pioneer
4151,Memory of God / Lambic Studios
4152,PixelHive
4153,AtomicTorch Studio
4154,Porcelain Fortress
4155,Studio Aurum
4156,SOEDESCO 
4157,Arcade Oven
4158,Funcraft Games
4159,"Devster, LLC"
4160,Rafael Burgos
4161,Kurenaibook
4162,Cordelia Games
4163,Grapeshot Games
4164,NIGORO
4165,Qunee
4166,Argonwood
4167,Unspeakable Pixels
4168,ConchShip Games
4169,Plasticity Studios
4170,Modularity
4171,4Fishing
4172,Blagovest Penev
4173,Hollow Ponds
4174,Bitten Toast Games Inc.
4175,Pinkbanana Soft
4176,H-GAME
4177,Artdink
4178,Wandering Wizard
4179,Sole Survivor Games
4180,Invader Studios
4181,Rigidbody
4182,Rig&Zig Entertainment
4183,VRKiwi
4184,Tendershoot
4185,IceSitruuna
4186,Kodera Software
4187,Polyarc
4188,JAYFLGAMES
4189,Wonderbelly Games
4190,Brain Seal Ltd
4191,Bit Loom Games
4192,Rexcellent Games
4193,2Awesome Studio
4194,Resonair
4195,kido
4196,Membraine Studios
4197,ThinMatrix
4198,George Mandell
4199,Balloon Moose Games
4200,Happy Ray Games
4201,Orichalcum Pictures
4202,Salangan Games
4203,Phoenix_co
4204,Ragged Games
4205,MythoLogic Interactive
4206,Wicked Witch
4207,Tru Blu Games
4208,SapphireSoft
4209,Onion Games
4210,Experiment 7
4211,KAIJYU-09
4212,Blue Manchu
4213,Chimeric
4214,Pixeljam
4215,Ghost Town Games
4216,Maulidan Games
4217,Norsfell
4218,Gearbox Publishing 
4219,Multiverse
4220,Hologryph
4221,Erik Asmussen
4222,Klei Entertainment 
4223,"Aarne ""MekaSkull"" Hunziker"
4224,crea-ture Studios Inc.
4225,Little Cloud Games
4226,Blueteak
4227,"Alvios, Inc."
4228,Redact Games
4229,▲ Pyramid Games
4230,Pyramid Games S.A.
4231,Krish Shrikumar
4232,Vismaya
4233,EggNut
4234,"Intragames Co.,Ltd"
4235,Sand Sailor Studio
4236,Piccolo Studio
4237,Kokoko Soft
4238,DimnHouse
4239,"Systemsoft beta, Inc."
4240,Winter Night Games
4241,Explosm
4242,LLC Blini Games
4243,Serious Sim
4244,GFX47
4245,Polarbyte Games
4246,Simula Games
4247,Alt Shift
4248,Ministry of Broadcast Studios
4249,Modern Storyteller
4250,Midjiwan AB
4251,Future Immersive
4252,Fancy Fish Games
4253,Playcorp Studios
4254,XREAL Games
4255,Melos Han-Tani
4256,Analgesic Productions
4257,TribeXR Inc.
4258,YS Net
4259,NUKKLEAR
4260,Grounding Inc.
4261,Rebuilt Games
4262,Nolla Games
4263,A Sharp
4264,Wilhelmsen Studios
4265,Departure Interactive
4266,東方幕華祭制作组
4267,甲山林娛樂股份有限公司
4268,Kluge Interactive
4269,Fummy
4270,Oleg Dammer
4271,Layopi Games
4272,Breadcrumbs Interactive
4273,Enigmatic Network
4274,Jump Over The Age
4275,Hasoyua
4276, Coffee Stain Publishing
4277,TechnoBrake
4278,Buckshot Software
4279,Retrovibe
4280,Bad Dream Games
4281,Studio Seufz
4282,Sean Young
4283,羲和工作室
4284,Thirdverse
4285,Sneaky Yak Studio
4286,Sector D2
4287,Project Moon
4288,Arbitrary Metric
4289,Sadetta
4290,Mirko Seithe
4291,Action Squad Studios
4292,Eleventh Hour Games
4293,Poetic
4294,WISECAT
4295,Donkey Crew
4296,Matt Workman
4297,Cinematography Database
4298,Resonator
4299,Magnus Ander
4300,The Game Creators
4301,Sunnyside Games
4302,Two Bits Kid
4303,GungHo Online Entertainment America
4304,Farsight Studios
4305,SBSoftLab
4306,Maccima Games
4307,曲波
4308,Joysteak Studios
4309,Novarama
4310,Fiction Factory Games
4311,WANIN Games
4312,Ubisoft Entertainment				
4313,Chasing Carrots
4314,Aikesi
4315,panstasz
4316,Zever Games
4317,Live Motion Games
4318,Stuck In Attic
4319,Kuju
4320,Dimension 32 Entertainment
4321,VARSAV Game Studios
4322,a327ex
4323,TendoGames
4324,Wild Kid Games
4325,doinksoft
4326,Skydance Interactive
4327,Paper House
4328,Anshar Studios
4329,Anshar Publishing
4330,EVC Games
4331,Versus Evil 
4332,Stirfire Studios
4333,Ivan Pestrikov
4334,EffectMatrix
4335,EffectMatrix 
4336,Kong Orange
4337,Freejam
4338,RYM GAMES
4339,Dark Crystal Games
4340,Come Over Gaming S.L.U.
4341,Sandspire Interactive
4342,Dreamplant
4343,SignSine
4344,Presto Studios
4345,Frog Vibes
4346,Delve Interactive
4347,apoto5
4348,Yogurt game
4349,PortaPlay
4350,Kodo Linija
4351,Crows Crows Crows
4352,Thetis Games
4353,Fantasy Flight Games
4354,Snowy Ash Games
4355,Bacronym
4356,AMC Games
4357,LIFE0
4358,Puppygames
4359,Gas Lantern Games
4360,Fallen Tree Games Ltd
4361,Drift Physics Crew
4362,MadSushi
4363,PAD-Labs GmbH
4364,Christian Rolle
4365,eXiin
4366,Play2Chill
4367,DIGIFOX
4368,Missing Digit
4369,Spacelight Studio
4370,Max Nielsen
4371,Hidden Layer Games
4372,CodeManu
4373,Akaba Studio
4374,T3Entertainment
4375,HanbitSoft Inc.
4376,NEKO WORK H
4377,N-RACING
4378,Retrific
4379,Crafting Legends
4380,Mighty Polygon
4381,SUPER WAVE Studio
4382,BADA Games
4383,Alchemist Interactive
4384,rokaplay
4385,Cabbit
4386,Henchman & Goon
4387,Gaming Factory S.A.
4388,NOHAM Games
4389,GameTrek
4390,Joy Manufacturing Co.
4391,Boat Anchor Games
4392,Ubisoft Toronto
4393,Ratloop Games Canada
4394,Wave Light Games Inc.
4395,Volcanoid
4396,Volcanoid 
4397,I-Inferno
4398,Zodiac Interactive
4399,Eagre Games
4400,Cyan Ventures 
4401,AeroSoft
4402,Sparpweed
4403,Geod Studio
4404,Ctrl Alt Ninja Ltd.
4405,Teyon
4406,Reef Entertainment
4407,Jace Masula
4408,FYQD-Studio
4409,Sad Doge
4410,Vermillion Digital
4411,ProYuga Advanced Technologies Ltd
4412,Warner Bros. interactive Entertainment
4413,Nevercenter
4414,Flat Hill Games
4415,Thomas Moon Kang
4416,Chibig
4417,PsychoDev
4418,Easy Day Studios Pty Ltd
4419,Mahelyk
4420,None
4421,Leonard Menchiari
4422,KIRA
4423,Caveman Studio
4424,PROJECT YNP
4425,Drone Champions AG
4426,Drone Champions League
4427,Pixel Machine
4428,Bounding Box Software Inc.
4429,Ubisoft Blue Byte
4430,四块二茶会
4431,SmallBü
4432,CreAct Games
4433,S.Y. GAMES
4434,La Belle Games
4435,ARTE France
4436,Vertical Robot
4437,Ben Olding Games
4438,Freaking Games
4439,Studio Sott
4440,MeNic Games
4441,Storm in a Teacup
4442,Jonas Manke
4443,Murudai
4444,Zordix Racing
4445,Glass Bottom Games
4446,High Tea Frog
4447,Creative Storm Entertainment
4448, CreativeForge Games
4449,Qoobrand
4450,Seamount
4451,AlphaSoft LLC
4452,Cracked Heads Games
4453,Venineth Team
4454,2BIGo
4455,7A Games
4456,Hunex
4457,Little Green Men Games
4458,ENIGMA STUDIO
4459,Pixpil
4460,Kyle Seeley
4461,Peter Jurkovský
4462,Black Deer Games
4463,Strategic Designs Ltd.
4464,DoubleMoose
4465,Bugbyte Ltd.
4466,Denki
4467,Halcyon Winds
4468,Madcat Games
4469,Dasius
4470,Noble Games Studio
4471,PolyAmorous
4472,CHUMBOSOFT LLC
4473,Hermes Interactive
4474,Bitten Toast Games
4475,aburasobabiyori
4476,SELeft Studio
4477,Lycian Studio
4478,Hello There Games
4479,Barspin Studios
4480,Disney Interactive
4481,Metalhead Software Inc.
4482,Team WIBY
4483,BeardedBrothers.games
4484,Falling Squirrel
4485,Falling Squirrel Inc.
4486,（Hong Kong）GKD Game Studio
4487,MGP Studios
4488,THS
4489,LION HEART
4490,Tunnel Vision Games
4491,Tinogames Inc.
4492,Azure Flame Studio
4493,CE-Asia
4494,Webble Games
4495,Enlightened Realm
4496,The Incubator
4497,Toys for Bob
4498,Aesir Interactive
4499,Galaxy Wars
4500,Simon Boxer
4501,DIGITAL ECLIPSE
